step,examples,loss,train_seconds,elapsed_seconds,sample_index_hash
356,1424,0.06602402776479721,35.83596465806477,51.966550083016045,822f122e64289ee64fb2e0f1c3bced6d1b69625da53a57420c600328f0d05465
357,1428,0.0547001026570797,35.93617665802594,52.0667714580195,dedb7a6d21c3c19ef5cd8753e89b7f00b4ab208c32ee1505feaeb7083d080419
358,1432,0.049659114331007004,36.04198465810623,52.17258866701741,f8513e41b37840903505a02f73ac32d6baa886083bf0c1fa7ac4a5aa6b297764
359,1436,0.05883371829986572,36.14220411714632,52.272820624988526,379ae35c357324e8acd91ba6a3dd25b00db23d30e03b8a5a5dfb26d2959cb3d0
360,1440,0.04997527599334717,36.24145065806806,52.37207837495953,c975dff54a203e3014faa9f0e49cda31becfd36279d0eade771c90f44e6c5887
361,1444,0.052211251109838486,36.340896949055605,52.47153674997389,d9532bfe0ec2a4c25fd12e60f609cd929329c47ad50c3a0e86c0855cb56ee1f4
362,1448,0.05157485976815224,36.44133715797216,52.5719904579455,f7848e7cdf70f01329e7132635265b6a43270ca62ad7c9f224f226e13f112cbf
363,1452,0.047287311404943466,36.54762824100908,52.678295957972296,c5c7e9ca8440132c179f489412910e5f0bd3df72c594bdf8467425c508fa183c
364,1456,0.04412327706813812,36.64839253295213,52.7790714999428,35d62f50951754f4897b9c9d91193b0e2209aa1844b756fb85d4b3aa1ab220e7
365,1460,0.04151313006877899,36.749300782918,52.87999183300417,fac693e70cf43b92639f459e7e8597ab3912fa5951138168412b0c3dc2084ddb
366,1464,0.05286019295454025,36.84860669984482,52.97930883301888,e551d78f6c1801ab83cc2a01e28c5908a864a377438fd226ff10ef3722866176
367,1468,0.05817129835486412,36.949883449822664,53.08059741696343,d135bd82ba84923ef71c18c9419be0c7286045d68be335d5ff01a1b5ce8e84c3
368,1472,0.053050696849823,37.053572116885334,53.184297457919456,dc9e2543ef327ce4148135f525af40182acb5cd2193ef2594a66f3bafeefe5d3
369,1476,0.06142684444785118,37.15339561691508,53.28413099993486,90af0faa9675b57ed702ea4f0a99b0a121dcb02dc17ddad5f3fd2feacf4b19e4
370,1480,0.0592794269323349,37.25461932492908,53.38536458299495,d507c3161a67a03198edf99e3db54f9d5876061cf90b963b297334bbb8041428
371,1484,0.051435861736536026,37.35497836698778,53.48574083298445,e9005074c79cdcbee892a856c9b5508abb7f26953dfb69311a67bf5a1ec8ba0c
372,1488,0.06245400011539459,37.45861886697821,53.589395832968876,aab20a8aad470d6ac50e3fd9a41f2420a2047e317a1b8de6085e5e9bee585dd1
373,1492,0.05727196857333183,37.56343257590197,53.69422424992081,b352fd6b455b49b9f481149f477720c9c428972ddc4bbd5722fd5e047f89798d
374,1496,0.05352301895618439,37.66332778497599,53.79413291695528,08f056893814a28f2e1b7463ee96b5e161421b31a4b5c2c1f3693fe20d824df6
375,1500,0.0449414998292923,37.76324511796702,53.89406008296646,24289256059c64243f93470a5b7b0f368098470ccf245bf6f587c83733076185
376,1504,0.0512775182723999,37.862653867923655,53.99348029191606,21d8a5d4e0cb1bf1f88ad5d4ab62c3daa0aba5dc84f147985792b5617b55373f
377,1508,0.049844153225421906,37.96246265992522,54.09330079192296,3807c26af09753e5d1e8cb322bfb0fbbde6411490167ca6b0bebb588967b8ca7
