step,examples,loss,train_seconds,elapsed_seconds,sample_index_hash
165,660,0.41499850153923035,14.788771539693698,27.58617145905737,b9365aeb17530ad7a142f2a4150c464eb9bd36c70beb02892a136be8b7b38392
166,664,0.5563775300979614,14.876330039696768,27.673739499994554,5a90deaff659e9f4c7358fe94fb4fa549d3b263c412f7e349017801038cba8b2
167,668,0.6043437123298645,14.963636123691685,27.76105762505904,cebafff16b8b6e38b18d6cce05c3200784e02c53d56e8ca33b19f58d62380f4e
168,672,0.396454781293869,15.04974833165761,27.847180292010307,6da3ab4f803ea7d23a8c3ed060262ac77ce8064793ca9fc05d695a92212e34dc
169,676,0.4593215882778168,15.138232039636932,27.935674750013277,50ccff6bbee59a83bfdc441945ecc2e6deace1ef0e87967ec88516679ab6ce08
170,680,0.5674890279769897,15.226633706595749,28.024087292025797,2354e5666169e82346748715de62ba9ce2483ef8851662022467d898d87f1e1d
171,684,0.5748458504676819,15.315912706661038,28.11337491706945,ab0bae2d2513ecf1c78e4eed5466f5bd4611411270ce610c2661a82168ec65bb
172,688,0.6586698889732361,15.403399998671375,28.200871292036027,4b3c948afd68270fc0f26c2b4b1581b1c7300b9515ecba1de5e81d490ee71272
173,692,0.42583975195884705,15.495707915630192,28.293188167037442,87d0f78aab2b5f28703f2983df5ce2a89884a1b3d234c741a07038f22866ce5b
174,696,0.4810197353363037,15.589700915617868,28.38719383405987,0a815c50754fdacc65cf1c76591d8e5aefe1872b3ab60988f2504dfa86c7ca5f
175,700,0.5416237711906433,15.679448249633424,28.476951542077586,9ac0787de797973dd68d499975415eefb76e7798f4c14f6fc8494d28487ddd37
176,704,0.5957897901535034,15.767847499693744,28.56536187499296,c578fd3652b6aa0dc96f71b63c5c25afc7891f227b3b20ec7eadb066a2334a5e
177,708,0.44818004965782166,15.857132833683863,28.654656667029485,e874f7c07cd3efbcb793f3b0d8be6fa072ada9c8fd2020fa17ac7e2174e14345
178,712,0.3966601490974426,15.944398000719957,28.741931084077805,506ff20da318cc77ac41692b2fb5b1348bd6d1a01a59b19fe186ddd1f921faa6
179,716,0.4063922166824341,16.03432008367963,28.831861792015843,4eead9036fe8b1fb112c1934513634af96ecccf7355862fd3579d6055a61c00c
180,720,0.45895490050315857,16.122978041763417,28.920528042013757,bc4a816b8a44ab004b97c1f1f278c7dc931d664dbf0752647cf82476c23acf6e
181,724,0.435041218996048,16.212969041778706,29.010529250022955,d6ee8e8e0d01042c75c071278cdfc90498f6d23ef386343f50c37f5d939bf652
182,728,0.39936742186546326,16.299522791756317,29.097092167008668,ab2106fcdd3cdbfcd0ca5437554c23267bbb52fbbb0eb82280ce516579130e36
183,732,0.5828046202659607,16.38911462482065,29.186697417055257,6aaf009a2ddb568bd2115454644d3b456221573e01777a30a1bb7bb9be86c563
184,736,0.5923615097999573,16.478857124922797,29.276452084071934,322e1972e949d7276805843ef2f23bffd1f0ca4f7e1d387404b13e7882cc7714
185,740,0.7127047181129456,16.58399383292999,29.381599334068596,faff3694d8914bbfaa537cd0a79050c9077a1fccc1a2de1c6ebf5687ced62bef
186,744,0.6202212572097778,16.67488816694822,29.47250429203268,e74e05bca577e65391727389f696351530f4b9f1ea9ae48dd84daf1c7c5f098c
